6045CE,149,,Heinsbergerweg,Roermond
6041TB,200,,Maashaven,Roermond
6041TB,202,,Maashaven,Roermond
6041TB,12,,Maashaven,Roermond
6049LN,2,,Paterskuil,Herten
6042KG,5,,Pastoor Ramakersstraat,Roermond
6041TB,24,,Maashaven,Roermond
6049LB,9,,Op de Steen,Herten
6041TH,62,,Kazerneplein,Roermond
6041TB,44,,Maashaven,Roermond
6041TB,40,,Maashaven,Roermond
6042CG,33,,Professor Schreinemakersstraat,Roermond
6041TH,108,,Kazerneplein,Roermond
6049MG,12,,Mosterdgriend,Herten
6041TC,28,,Schipperswal,Roermond
6041TH,60,,Kazerneplein,Roermond
6042PA,9,,Oosthoven,Roermond
6041TH,124,,Kazerneplein,Roermond
6041TB,184,,Maashaven,Roermond
6049LH,13,,Sint Michaëllaan,Herten
6043AB,43,,Burgemeester Beerenbroekstraat,Roermond
6041TH,22,,Kazerneplein,Roermond
6049LH,4,,Sint Michaëllaan,Herten
6041TB,16,,Maashaven,Roermond
6041TC,30,,Schipperswal,Roermond
6041TH,160,,Kazerneplein,Roermond
6041TB,42,,Maashaven,Roermond
6042CG,39,,Professor Schreinemakersstraat,Roermond
6049LH,16,,Sint Michaëllaan,Herten
6041TB,60,,Maashaven,Roermond
6041TB,178,,Maashaven,Roermond
6041TH,140,,Kazerneplein,Roermond
6041TH,150,,Kazerneplein,Roermond
6042GE,237,32,Bredeweg,Roermond
6043AC,42,,Burgemeester Beerenbroekstraat,Roermond
6043ED,62,,Nassaustraat,Roermond
6043AB,31,,Burgemeester Beerenbroekstraat,Roermond
6049LB,7,,Op de Steen,Herten
6049LB,47,,Op de Steen,Herten
6041TB,80,,Maashaven,Roermond
6041TB,194,,Maashaven,Roermond
6071SL,66,,De Kolk,Swalmen
6049LB,49,,Op de Steen,Herten
6049CK,1,,Broekveeweg,Herten
6041TB,154,,Maashaven,Roermond
6041TB,152,,Maashaven,Roermond
6042NJ,54,,Wijershoflaan,Roermond
6043AB,37,,Burgemeester Beerenbroekstraat,Roermond
6041TB,210,,Maashaven,Roermond
6041TB,34,,Maashaven,Roermond
6041TH,50,,Kazerneplein,Roermond
6049MG,4,,Mosterdgriend,Herten
6042GE,237,12,Bredeweg,Roermond
6041TH,122,,Kazerneplein,Roermond
6049LB,1,,Op de Steen,Herten
6041GP,21,,Knevelsgraafstraat,Roermond
